asin,name,rating,date,verified,title,body,helpfulVotes
B001AO4OUC,Butch,5,"August 26, 2009",FALSE,Excellent Choice Cell Phone,"I picked this up to use with Boost Mobile. All I wanted was a phone with walkie talkie and this fit the bill. I have a digital camera for pictures, phones don't need a camera. This phone has not dropped one call since I activated it. Everytime I DT with someone it works. This phone gets a signal where T-Mobile, Sprint and all others fail. The buttons for texting and replying to emails are easy to handle. If you are looking for a ""phone"" this is the one to get. I would give this 10 starts if it were allowed. Another plus is it handles mp3's & GIF images which I upload from my own PC to the phone.",
B001AO4OUC,Butch,5,"August 13, 2009",FALSE,Great phone,"This phone is awesome. I have one through Boost Mobile with the unlimited plan. Bought it on August 6th and no regrets. People that whine and complain about the screen res or no games. It's a phone people, nothing more, nothing less. I use the walkie-talkie regularly, my wife and I text back and forth daily with no missed or missing messages. This phone receives/makes calls and walkie-talkie's where others have failed. If people want games buy a Gameboy, want pictures buy a camera, not real hard to figure out. This little gem was built to be a phone and that's exactly what it is. In short.... See it as it really is, a phone.",12
B001AO4OUC,Gabriel Barco,5,"July 19, 2009",FALSE,GREAT PHONE,"i dont want to sound like a hot head but i havent had the best luck with cell phones, when i get a bad call the phone goes flying. this phone has impressed me with its durablity, i have thrown it, droped it and it even went flying out of my cars window while on the street when i wasnt looking, and it still works. best phone i ever bought. why would you buy a phone that cost $400 and worry every time you drop it, when if this one falls you just brush off the dirt and go on your way.",
B001AO4OUC,Palamabron,1,"September 1, 2011",FALSE,"ok as phone, that's it","I find texting impossible on this phone. As another reviewer said, the screen goes blank randomly and you have to turn it off and on again. Also the phone randomly turns off phone transmissions and you have to turn it back on to receive/make phone calls. There has to be better phones out there.",2
B001AO4OUC,jncti,1,"June 30, 2010",FALSE,Not a good product,"I recently had an i776 which was ruined at work. I had good service with it and it worked well. I spent $50 on this piece, the service is horrible, very patchy. I don't receive texts, sometimes the screens goes white for no reason. The key pad lights stopped working, the phone has no alarm. The battery doesn't last more than a day. I have only had to phone for two months. Its the worst phone ive owned, do not buy this. The i776 is a good phone,but you have to buy the rugged version.",3
B001AO4OUC,monira ardell,5,"October 2, 2009",FALSE,this phone is great people are crazy to give a bad review!,I LOVE THIS PHONE! YES I WOULD LOVE IT TO HAVE MORE FEATURES BUT I LOVE THIS PHONE! THE SOUND QUALITY IS GREAT! I COULD BE DOING LAUNDRY AND BE TALKING IN SPEAKER AND HEAR AND BE HERD PERFECTLY WITHOUT THE ECKO MOST PHONES MAKE TO WHO EVER IS LISTENING TO YOU THE WEB IS NORMAL LIKE ANY OTHER PHONE THE TEXING IS GOOD ASS WELL OVERALL THIS PHONE WON ME OVER WITH ITS SOUND QUALITY IVE HAD SO MANY PHONES VERY LOW ON SOUND THIS PHONE IS PERFECT I HAD THE OTHER PHONE THE $[...]. ONE BUT UPGRADED TO THIS ONE AND LOVE IT'S EVEN BETTER THAN THE OTHER ONE ITS VERY EASY TO TIPE THE BUTTONS ARE NOT HARD AT ALL LOVE THIS PHONE.,1
B001AO4OUC,C. YOUNG,1,"August 3, 2009",FALSE,This phone was designed by the devil.,"This phone is JUNK. Do NOT buy this phone. You will have much faster messaging via regular USPS. Your text messages will be lost in the vast time warp of boost mobilism where they will stay until you decide to try to use the internet on this phone. While waiting the regular 15 minutes for a webpage to load, you will be bumrushed by a million of delayed texts which will obliterate all the efforts this sorry little phone has put forth in trying to load the webpage. The screen will turn white and the entire phone will reset on its own. You will then have the responsibility of manually turning your transmitters back on for the phone to work again. If you are arguing with a girlfriend on this phone, she will dump you because she will think you have hung up on her. If you have close family members, they will abandon you and make pacts with other family members not to call or text you because you never text back and hardly ever answer. If you are having an affair with a married woman, this phone will hold all the messages you sent to her until her husband has come home. Then, like magic, this phone will deliver all the long lost messages as soon as he picks up his wife's phone. They should reaname this phone the i666. The Taliban has claimed responsibility for this phone, but common sense makes one wonder if it wasn't created by a more sinister power. Possibly Satan himself.",1
B001AO4OUC,M. reyeshernandez,5,"August 2, 2009",FALSE,RUGGED,it withstands a lot and is worth the money only thing IT DOESNT HAVE A CAMERA,1
B001DCJAJG,Kindle Customer,4,"June 22, 2014",TRUE,Good phone...good price.,"This was a replacement for the one my mom had that went south on us. Can't really complain about it because the problem with this device is the carrier not the phone. Probably should give it five stars because the seller gave a spot on description, gave a charger, and threw in a case for free but yet again my carrier doesn't seem to like the phone. I did receive this package next day.",2
B001DCJAJG,poppamiller,5,"July 24, 2012",TRUE,Motorola V365,"The shipping time on the phone was great, The phone also works great and as it is supose to, My sims card had no problems as some stated theirs did, great battery life, nice looking phone. Work in a area that my other phone had no signal this phone does when clear out, Not so good when cloudy, But would buy again from seller. Thank you Mark",1
